source_file,source_integration,source_integration_code,source_integration_name,source_integration_version,invoke,call_type,target_integration_code,target_version,target_integration_name,resource_uri,adapter_code,application_name,error
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,UpdateMaterialUOM(i23),Adapter_Invoke,,,,/ofscMetadata/v1/properties/wam_material_uom/enumerationList,OUTL-BRT-REST-OFSC_WACSOFSC,UpdateMaterialUOM,
PAYROL_PARALL_TIME_ABSENC_LOAD_01.03.0001.iar.yaml,PAYROL_PARALL_TIME_ABSENC_LOAD|01.03.0001,PAYROL_PARALL_TIME_ABSENC_LOAD,PAYROLL_PARALLEL_TIME_ABSENCE_LOAD,01.03.0001,CreateAbsenceTransaction(i3),Adapter_Invoke,,,,/hcmRestApi/resources/latest/absences,FUSION_REST_CONN,CreateAbsenceTransaction,
PAYROL_PARALL_TIME_ABSENC_LOAD_01.03.0001.iar.yaml,PAYROL_PARALL_TIME_ABSENC_LOAD|01.03.0001,PAYROL_PARALL_TIME_ABSENC_LOAD,PAYROLL_PARALLEL_TIME_ABSENCE_LOAD,01.03.0001,CreateTimeEventRequests(i5),Adapter_Invoke,,,,/hcmRestApi/resources/latest/timeEventRequests,FUSION_REST_CONN,CreateTimeEventRequests,
PAYROL_PARALL_TIME_ABSENC_LOAD_01.03.0001.iar.yaml,PAYROL_PARALL_TIME_ABSENC_LOAD|01.03.0001,PAYROL_PARALL_TIME_ABSENC_LOAD,PAYROLL_PARALLEL_TIME_ABSENCE_LOAD,01.03.0001,Download(i1),Adapter_Invoke,,,,,TSGTFTP_CONN,Download,
PAYROL_PARALL_TIME_ABSENC_LOAD_01.03.0001.iar.yaml,PAYROL_PARALL_TIME_ABSENC_LOAD|01.03.0001,PAYROL_PARALL_TIME_ABSENC_LOAD,PAYROLL_PARALLEL_TIME_ABSENCE_LOAD,01.03.0001,ExpenditureType(i8),Adapter_Invoke,,,,/fscmRestApi/resources/latest/expenditureTypes,FUSION_REST_CONN,ExpenditureType,
PAYROL_PARALL_TIME_ABSENC_LOAD_01.03.0001.iar.yaml,PAYROL_PARALL_TIME_ABSENC_LOAD|01.03.0001,PAYROL_PARALL_TIME_ABSENC_LOAD,PAYROLL_PARALLEL_TIME_ABSENCE_LOAD,01.03.0001,GeneratOutput(i4),Adapter_Invoke,,,,,TSGTFTP_CONN,GeneratOutput,
PAYROL_PARALL_TIME_ABSENC_LOAD_01.03.0001.iar.yaml,PAYROL_PARALL_TIME_ABSENC_LOAD|01.03.0001,PAYROL_PARALL_TIME_ABSENC_LOAD,PAYROLL_PARALLEL_TIME_ABSENCE_LOAD,01.03.0001,GetGradeStepId(i9),Adapter_Invoke,,,,/hcmRestApi/resources/latest/grades,FUSION_REST_CONN,GetGradeStepId,
PAYROL_PARALL_TIME_ABSENC_LOAD_01.03.0001.iar.yaml,PAYROL_PARALL_TIME_ABSENC_LOAD|01.03.0001,PAYROL_PARALL_TIME_ABSENC_LOAD,PAYROLL_PARALLEL_TIME_ABSENCE_LOAD,01.03.0001,GetLegalEmployer(i2),Adapter_Invoke,,,,/hcmRestApi/resources/11.13.18.05/workers,FUSION_REST_CONN,GetLegalEmployer,
PAYROL_PARALL_TIME_ABSENC_LOAD_01.03.0001.iar.yaml,PAYROL_PARALL_TIME_ABSENC_LOAD|01.03.0001,PAYROL_PARALL_TIME_ABSENC_LOAD,PAYROLL_PARALLEL_TIME_ABSENCE_LOAD,01.03.0001,GetProjectId(i6),Adapter_Invoke,,,,/fscmRestApi/resources/latest/projects,FUSION_REST_CONN,GetProjectId,
PAYROL_PARALL_TIME_ABSENC_LOAD_01.03.0001.iar.yaml,PAYROL_PARALL_TIME_ABSENC_LOAD|01.03.0001,PAYROL_PARALL_TIME_ABSENC_LOAD,PAYROLL_PARALLEL_TIME_ABSENCE_LOAD,01.03.0001,GetTaskId(i7),Adapter_Invoke,,,,/fscmRestApi/resources/latest/projects/{ProjectId}/child/Tasks,FUSION_REST_CONN,GetTaskId,
PAYROL_PARALL_TIME_ABSENC_LOAD_01.03.0001.iar.yaml,PAYROL_PARALL_TIME_ABSENC_LOAD|01.03.0001,PAYROL_PARALL_TIME_ABSENC_LOAD,PAYROLL_PARALLEL_TIME_ABSENCE_LOAD,01.03.0001,GradeStepIdForHoliday(i10),Adapter_Invoke,,,,/hcmRestApi/resources/latest/grades,FUSION_REST_CONN,GradeStepIdForHoliday,
PAYROL_PARALL_TIME_ABSENC_LOAD_01.03.0001.iar.yaml,PAYROL_PARALL_TIME_ABSENC_LOAD|01.03.0001,PAYROL_PARALL_TIME_ABSENC_LOAD,PAYROLL_PARALLEL_TIME_ABSENCE_LOAD,01.03.0001,ListFile(i0),Adapter_Invoke,,,,,TSGTFTP_CONN,ListFile,
TSGTCMNCHECKESSJOBSTATUS_SERVICE_01.00.0000.iar.yaml,TSGTCMNCHECKESSJOBSTATUS_SERVICE|01.00.0000,TSGTCMNCHECKESSJOBSTATUS_SERVICE,TSGTCmnCheckESSJOBStatus_Service,01.00.0000,GetJobStatus(i0),Adapter_Invoke,,,,,TSGTERPCLOUD_CONN,GetJobStatus,
TSGTCMNUCMTOOBJEMOVE_SERVICE_01.00.0000.iar.yaml,TSGTCMNUCMTOOBJEMOVE_SERVICE|01.00.0000,TSGTCMNUCMTOOBJEMOVE_SERVICE,TSGTCmnUCMToObjectStorageMove_Service,01.00.0000,GetFileFromUCM(i0),Adapter_Invoke,,,,,TSGTSOAPORCLGENE_CONN,GetFileFromUCM,
TSGTCMNUCMTOOBJEMOVE_SERVICE_01.00.0000.iar.yaml,TSGTCMNUCMTOOBJEMOVE_SERVICE|01.00.0000,TSGTCMNUCMTOOBJEMOVE_SERVICE,TSGTCmnUCMToObjectStorageMove_Service,01.00.0000,UploadDocFileToBucket(i1),Adapter_Invoke,,,,/n/{nameSpaceName}/b/{bucketName}/o/{objectName},TSGTOBJECTSTORAG_CONN,UploadDocFileToBucket,
TSGTCMNUCMTOSFTP_SERVICE_01.00.0000.iar.yaml,TSGTCMNUCMTOSFTP_SERVICE|01.00.0000,TSGTCMNUCMTOSFTP_SERVICE,TSGTCmnUCMtoSFTPMove_Service,01.00.0000,GetFileFromUCM(i0),Adapter_Invoke,,,,,TSGTSOAPORCLGENE_CONN,GetFileFromUCM,
TSGTCMNUCMTOSFTP_SERVICE_01.00.0000.iar.yaml,TSGTCMNUCMTOSFTP_SERVICE|01.00.0000,TSGTCMNUCMTOSFTP_SERVICE,TSGTCmnUCMtoSFTPMove_Service,01.00.0000,MoveToBOCC(i1),Adapter_Invoke,,,,,TSGTFTP_CONN,MoveToBOCC,
TSGTCMNUTILFILEU_SERVICE_01.00.0001.iar.yaml,TSGTCMNUTILFILEU_SERVICE|01.00.0001,TSGTCMNUTILFILEU_SERVICE,TSGTCmnUtilFileUpload_Service,01.00.0001,UploadEachFiletoSFTP(i1),Adapter_Invoke,,,,,TSGTFTP_CONN,UploadEachFiletoSFTP,
TSGTCMNUTILFILEU_SERVICE_01.00.0001.iar.yaml,TSGTCMNUTILFILEU_SERVICE|01.00.0001,TSGTCMNUTILFILEU_SERVICE,TSGTCmnUtilFileUpload_Service,01.00.0001,UploadFileToSFTP(i0),Adapter_Invoke,,,,,TSGTFTP_CONN,UploadFileToSFTP,
TSGTCMNUTILFILEU_SERVICE_01.00.0001.iar.yaml,TSGTCMNUTILFILEU_SERVICE|01.00.0001,TSGTCMNUTILFILEU_SERVICE,TSGTCmnUtilFileUpload_Service,01.00.0001,UploadZIPtoSFTP(i2),Adapter_Invoke,,,,,TSGTFTP_CONN,UploadZIPtoSFTP,
TSGTMINGENCHECKRUNSTATUS_SERVICE_01.00.0000.iar.yaml,TSGTMINGENCHECKRUNSTATUS_SERVICE|01.00.0000,TSGTMINGENCHECKRUNSTATUS_SERVICE,TSGTMingenCheckRunStatus_Service,01.00.0000,CheckLockFlagStatus(i2),Adapter_Invoke,,,,,TSGTATPCLOUDDB_CONN,CheckLockFlagStatus,
TSGTMINGENCHECKRUNSTATUS_SERVICE_01.00.0000.iar.yaml,TSGTMINGENCHECKRUNSTATUS_SERVICE|01.00.0000,TSGTMINGENCHECKRUNSTATUS_SERVICE,TSGTMingenCheckRunStatus_Service,01.00.0000,CheckReportStatusLockFlagAsN(i0),Adapter_Invoke,,,,,TSGTATPCLOUDDB_CONN,CheckReportStatusLockFlagAsN,
TSGTMINGENERPLOCKCONTROL_SERVICE_01.00.0000.iar.yaml,TSGTMINGENERPLOCKCONTROL_SERVICE|01.00.0000,TSGTMINGENERPLOCKCONTROL_SERVICE,TSGTMingenErpLockControl_Service,01.00.0000,LockFlagCheck(i0),Adapter_Invoke,,,,,TSGTATPCLOUDDB_CONN,LockFlagCheck,
TSGTMINGENERPLOCKCONTROL_SERVICE_01.00.0000.iar.yaml,TSGTMINGENERPLOCKCONTROL_SERVICE|01.00.0000,TSGTMINGENERPLOCKCONTROL_SERVICE,TSGTMingenErpLockControl_Service,01.00.0000,UpdateLockFlag(i1),Adapter_Invoke,,,,,TSGTATPCLOUDDB_CONN,UpdateLockFlag,
TSGTMINGENERPLOCKCONTROL_SERVICE_01.00.0000.iar.yaml,TSGTMINGENERPLOCKCONTROL_SERVICE|01.00.0000,TSGTMINGENERPLOCKCONTROL_SERVICE,TSGTMingenErpLockControl_Service,01.00.0000,UpdateMingenLockTable(i2),Adapter_Invoke,,,,,TSGTATPCLOUDDB_CONN,UpdateMingenLockTable,
TSGT_CAPITA_BURDEN_CALLBA_PROCES_01.00.0000.iar.yaml,TSGT_CAPITA_BURDEN_CALLBA_PROCES|01.00.0000,TSGT_CAPITA_BURDEN_CALLBA_PROCES,TSGT Capitalizable Burden Callback Process,01.00.0000,CallBIPrepforrecordcounts(i1),Adapter_Invoke,,,,,TSGTSOAPERPBIP_CONN,CallBIPrepforrecordcounts,
TSGT_CAPITA_BURDEN_CALLBA_PROCES_01.00.0000.iar.yaml,TSGT_CAPITA_BURDEN_CALLBA_PROCES|01.00.0000,TSGT_CAPITA_BURDEN_CALLBA_PROCES,TSGT Capitalizable Burden Callback Process,01.00.0000,downloadexpidfilefromFTP(i0),Adapter_Invoke,,,,,TSGTFTP_CONN,downloadexpidfilefromFTP,
TSGT_CAPITA_BURDEN_CALLBA_PROCES_01.00.0000.iar.yaml,TSGT_CAPITA_BURDEN_CALLBA_PROCES|01.00.0000,TSGT_CAPITA_BURDEN_CALLBA_PROCES,TSGT Capitalizable Burden Callback Process,01.00.0000,rungeneratereport(i4),Adapter_Invoke,,,,,TSGTSOAPERPBIP_CONN,rungeneratereport,
TSGT_CAPITA_BURDEN_CALLBA_PROCES_01.00.0000.iar.yaml,TSGT_CAPITA_BURDEN_CALLBA_PROCES|01.00.0000,TSGT_CAPITA_BURDEN_CALLBA_PROCES,TSGT Capitalizable Burden Callback Process,01.00.0000,runsuccessreportbybatch(i3),Adapter_Invoke,,,,,TSGTSOAPERPBIP_CONN,runsuccessreportbybatch,
TSGT_CAPITA_BURDEN_CALLBA_PROCES_01.00.0000.iar.yaml,TSGT_CAPITA_BURDEN_CALLBA_PROCES|01.00.0000,TSGT_CAPITA_BURDEN_CALLBA_PROCES,TSGT Capitalizable Burden Callback Process,01.00.0000,updateexpitemdff(i2),Adapter_Invoke,,,,,TSGTERPCLOUD_CONN,updateexpitemdff,
TSGT_HCM_PRJ_PER_RATE_SCH_PPM_CA_01.01.0000.iar.yaml,TSGT_HCM_PRJ_PER_RATE_SCH_PPM_CA|01.01.0000,TSGT_HCM_PRJ_PER_RATE_SCH_PPM_CA,TSGT HCM Prj Per Rate Sch PPM Callback,01.01.0000,DownloadReportXMLData(i2),Adapter_Invoke,,,,/erpintegrations,TSGT_ERP_SCM_REST_FOR_WACS_ERP,DownloadReportXMLData,
TSGT_HCM_PRJ_PER_RATE_SCH_PPM_CA_01.01.0000.iar.yaml,TSGT_HCM_PRJ_PER_RATE_SCH_PPM_CA|01.01.0000,TSGT_HCM_PRJ_PER_RATE_SCH_PPM_CA,TSGT HCM Prj Per Rate Sch PPM Callback,01.01.0000,ExtractDocument(i0),Adapter_Invoke,,,,,TSGTERPCLOUD_CONN,ExtractDocument,
TSGT_HCM_PRJ_PER_RATE_SCH_PPM_CA_01.01.0000.iar.yaml,TSGT_HCM_PRJ_PER_RATE_SCH_PPM_CA|01.01.0000,TSGT_HCM_PRJ_PER_RATE_SCH_PPM_CA,TSGT HCM Prj Per Rate Sch PPM Callback,01.01.0000,GeneratePDFReport(i3),Adapter_Invoke,,,,,TSGTSOAPERPBIP_CONN,GeneratePDFReport,
TSGT_HCM_PRJ_PER_RATE_SCH_PPM_CA_01.01.0000.iar.yaml,TSGT_HCM_PRJ_PER_RATE_SCH_PPM_CA|01.01.0000,TSGT_HCM_PRJ_PER_RATE_SCH_PPM_CA,TSGT HCM Prj Per Rate Sch PPM Callback,01.01.0000,RunBIPReport(i1),Adapter_Invoke,,,,,TSGTSOAPERPBIP_CONN,RunBIPReport,
TSGT_HCM_PROJ_PERS_RATE_SCHE_P_1_01.00.0001.iar.yaml,TSGT_HCM_PROJ_PERS_RATE_SCHE_P_1|01.00.0001,TSGT_HCM_PROJ_PERS_RATE_SCHE_P_1,TSGT HCM Project Person Rate Schedule PPM OPS,01.00.0001,ImportProjectRateSchERPCloud(i1),Adapter_Invoke,,,,,TSGTERPCLOUD_CONN,ImportProjectRateSchERPCloud,
TSGT_HCM_PROJ_PERS_RATE_SCHE_P_1_01.00.0001.iar.yaml,TSGT_HCM_PROJ_PERS_RATE_SCHE_P_1|01.00.0001,TSGT_HCM_PROJ_PERS_RATE_SCHE_P_1,TSGT HCM Project Person Rate Schedule PPM OPS,01.00.0001,Invoke_Report(i0),Adapter_Invoke,,,,,TSGTSOAPERPBIP_CONN,Invoke_Report,
TSGT_HCM_PROJ_PERS_RATE_SCHE_P_2_01.00.0001.iar.yaml,TSGT_HCM_PROJ_PERS_RATE_SCHE_P_2|01.00.0001,TSGT_HCM_PROJ_PERS_RATE_SCHE_P_2,TSGT HCM Project Person Rate Schedule PPM Mining,01.00.0001,ImportProjectRateSchERPCloud(i1),Adapter_Invoke,,,,,TSGTERPCLOUD_CONN,ImportProjectRateSchERPCloud,
TSGT_HCM_PROJ_PERS_RATE_SCHE_P_2_01.00.0001.iar.yaml,TSGT_HCM_PROJ_PERS_RATE_SCHE_P_2|01.00.0001,TSGT_HCM_PROJ_PERS_RATE_SCHE_P_2,TSGT HCM Project Person Rate Schedule PPM Mining,01.00.0001,Invoke_Report(i0),Adapter_Invoke,,,,,TSGTSOAPERPBIP_CONN,Invoke_Report,
TSGT_MIGRAT_WACS_PURCHA_ORDER_01.00.0002.iar.yaml,TSGT_MIGRAT_WACS_PURCHA_ORDER|01.00.0002,TSGT_MIGRAT_WACS_PURCHA_ORDER,TSGT Migrated WACS Purchase Order,01.00.0002,WACS_PO_Sync(i1),Adapter_Invoke,,,,,OUTL-BRT-SOAP-WACS_WACSOFSC,WACS_PO_Sync,
TSGT_ORAC_UTIL_ERPP_WACS_ITEM_IN_01.22.3003.iar.yaml,TSGT_ORAC_UTIL_ERPP_WACS_ITEM_IN|01.22.3003,TSGT_ORAC_UTIL_ERPP_WACS_ITEM_IN,TSGT Oracle Utilities ERPPIM WACS Item InitialSync,01.22.3003,GetFileInUCM(i0),Adapter_Invoke,,,,,OUTL-BRT-SOAP-UCM_GS_WACSERPPIM,GetFileInUCM,
TSGT_ORAC_UTIL_ERPP_WACS_ITEM_IN_01.22.3003.iar.yaml,TSGT_ORAC_UTIL_ERPP_WACS_ITEM_IN|01.22.3003,TSGT_ORAC_UTIL_ERPP_WACS_ITEM_IN,TSGT Oracle Utilities ERPPIM WACS Item InitialSync,01.22.3003,GetUOMConversion(i2),Adapter_Invoke,,,,,OUTL-BRT-APP-ERPPIM_WACSERPPIM,GetUOMConversion,
TSGT_ORAC_UTIL_ERPP_WACS_ITEM_IN_01.22.3003.iar.yaml,TSGT_ORAC_UTIL_ERPP_WACS_ITEM_IN|01.22.3003,TSGT_ORAC_UTIL_ERPP_WACS_ITEM_IN,TSGT Oracle Utilities ERPPIM WACS Item InitialSync,01.22.3003,WACS_StockItemDetailSync(i3),Adapter_Invoke,,,,https://us-phoenix-1.utilities-cloud.oracleindustry.com:443/c2g65p/prod/wac/rest/apis/cm/general/StockItemDetail/StockItemDetail,OUTL-BRT-REST-WACS_WACSERPPIM,WACS_StockItemDetailSync,
TSGT_ORAC_UTIL_ERPP_WACS_ITEM_IN_01.22.3003.iar.yaml,TSGT_ORAC_UTIL_ERPP_WACS_ITEM_IN|01.22.3003,TSGT_ORAC_UTIL_ERPP_WACS_ITEM_IN,TSGT Oracle Utilities ERPPIM WACS Item InitialSync,01.22.3003,WACS_StockItemSync(i1),Adapter_Invoke,,,,https://us-phoenix-1.utilities-cloud.oracleindustry.com:443/c2g65p/prod/wac/rest/apis/asset/inventory/stockItemSync/sync,OUTL-BRT-REST-WACS_WACSERPPIM,WACS_StockItemSync,
TSGT_ORAC_UTIL_ERPP_WACS_ITEM_UP_01.23.3001.iar.yaml,TSGT_ORAC_UTIL_ERPP_WACS_ITEM_UP|01.23.3001,TSGT_ORAC_UTIL_ERPP_WACS_ITEM_UP,TSGT Oracle Utilities ERPPIM WACS Item Update,01.23.3001,GetUomConversion(i1),Adapter_Invoke,,,,,OUTL-BRT-APP-ERPPIM_WACSERPPIM,GetUomConversion,
TSGT_ORAC_UTIL_ERPP_WACS_ITEM_UP_01.23.3001.iar.yaml,TSGT_ORAC_UTIL_ERPP_WACS_ITEM_UP|01.23.3001,TSGT_ORAC_UTIL_ERPP_WACS_ITEM_UP,TSGT Oracle Utilities ERPPIM WACS Item Update,01.23.3001,WACS_ItemSync(i0),Adapter_Invoke,,,,https://us-phoenix-1.utilities-cloud.oracleindustry.com:443/c2g65p/prod/wac/rest/apis/asset/inventory/stockItemSync/sync,OUTL-BRT-REST-WACS_WACSERPPIM,WACS_ItemSync,
TSGT_ORAC_UTIL_FPRC_WACS_INVO_CA_01.23.3002.iar.yaml,TSGT_ORAC_UTIL_FPRC_WACS_INVO_CA|01.23.3002,TSGT_ORAC_UTIL_FPRC_WACS_INVO_CA,TSGT Oracle Utilities FPRC WACS Invoice Cancelled,01.23.3002,GetIinvoiceDistributionDff(i1),Adapter_Invoke,,,,,OUTL-BRT-ERPCLOUD_WACSFPRC,GetIinvoiceDistributionDff,
TSGT_ORAC_UTIL_FPRC_WACS_INVO_CA_01.23.3002.iar.yaml,TSGT_ORAC_UTIL_FPRC_WACS_INVO_CA|01.23.3002,TSGT_ORAC_UTIL_FPRC_WACS_INVO_CA,TSGT Oracle Utilities FPRC WACS Invoice Cancelled,01.23.3002,GetInvoiceInfo(i0),Adapter_Invoke,,,,,OUTL-BRT-ERPCLOUD_WACSFPRC,GetInvoiceInfo,
TSGT_ORAC_UTIL_FPRC_WACS_INVO_CA_01.23.3002.iar.yaml,TSGT_ORAC_UTIL_FPRC_WACS_INVO_CA|01.23.3002,TSGT_ORAC_UTIL_FPRC_WACS_INVO_CA,TSGT Oracle Utilities FPRC WACS Invoice Cancelled,01.23.3002,checkPOExistInWACS(i2),Adapter_Invoke,,,,https://us-phoenix-1.stg.utilities-cloud.oracleindustry.com:443/c2g65p/test/wac/rest/apis/cm/purchasing/purchaseOrderExists/,OUTL-BRT-REST-WACS_WACSFPRC,checkPOExistInWACS,
TSGT_ORAC_UTIL_FPRC_WACS_INVO_PA_01.23.3002.iar.yaml,TSGT_ORAC_UTIL_FPRC_WACS_INVO_PA|01.23.3002,TSGT_ORAC_UTIL_FPRC_WACS_INVO_PA,TSGT Oracle Utilities FPRC WACS Invoice Payment Sy,01.23.3002,GetInvoice(i1),Adapter_Invoke,,,,,OUTL-BRT-ERPCLOUD_WACSFPRC,GetInvoice,
TSGT_ORAC_UTIL_FPRC_WACS_INVO_PA_01.23.3002.iar.yaml,TSGT_ORAC_UTIL_FPRC_WACS_INVO_PA|01.23.3002,TSGT_ORAC_UTIL_FPRC_WACS_INVO_PA,TSGT Oracle Utilities FPRC WACS Invoice Payment Sy,01.23.3002,GetInvoiceDistributionDFF(i2),Adapter_Invoke,,,,,OUTL-BRT-ERPCLOUD_WACSFPRC,GetInvoiceDistributionDFF,
TSGT_ORAC_UTIL_FPRC_WACS_INVO_PA_01.23.3002.iar.yaml,TSGT_ORAC_UTIL_FPRC_WACS_INVO_PA|01.23.3002,TSGT_ORAC_UTIL_FPRC_WACS_INVO_PA,TSGT Oracle Utilities FPRC WACS Invoice Payment Sy,01.23.3002,GetRelatedInvoicePayment(i0),Adapter_Invoke,,,,,OUTL-BRT-ERPCLOUD_WACSFPRC,GetRelatedInvoicePayment,
TSGT_ORAC_UTIL_FPRC_WACS_INVO_PA_01.23.3002.iar.yaml,TSGT_ORAC_UTIL_FPRC_WACS_INVO_PA|01.23.3002,TSGT_ORAC_UTIL_FPRC_WACS_INVO_PA,TSGT Oracle Utilities FPRC WACS Invoice Payment Sy,01.23.3002,WACS_InvoiceSync_Pmnt(i3),Adapter_Invoke,,,,https://us-phoenix-1.utilities-cloud.oracleindustry.com:443/c2g65p/prod/wac/rest/apis/asset/purchasing/invoiceSynchronization/,OUTL-BRT-REST-WACS_WACSFPRC,WACS_InvoiceSync_Pmnt,
TSGT_ORAC_UTIL_FPRC_WACS_INVO_PA_01.23.3002.iar.yaml,TSGT_ORAC_UTIL_FPRC_WACS_INVO_PA|01.23.3002,TSGT_ORAC_UTIL_FPRC_WACS_INVO_PA,TSGT Oracle Utilities FPRC WACS Invoice Payment Sy,01.23.3002,getSupplierSites(i4),Adapter_Invoke,,,,,OUTL-BRT-APP-ERPPIM_WACSERPPIM,getSupplierSites,
TSGT_ORAC_UTIL_HCM_WACS_ABSE_SYN_01.22.2003.iar.yaml,TSGT_ORAC_UTIL_HCM_WACS_ABSE_SYN|01.22.2003,TSGT_ORAC_UTIL_HCM_WACS_ABSE_SYN,TSGT Oracle Utilities HCM WACS Absence Sync,01.22.2003,ExternalReportWSSService(i1),Adapter_Invoke,,,,,TSGTSOAPHCMBIP_CONN,ExternalReportWSSService,
TSGT_ORAC_UTIL_HCM_WACS_ABSE_SYN_01.22.2003.iar.yaml,TSGT_ORAC_UTIL_HCM_WACS_ABSE_SYN|01.22.2003,TSGT_ORAC_UTIL_HCM_WACS_ABSE_SYN,TSGT Oracle Utilities HCM WACS Absence Sync,01.22.2003,ReceiveAbsenceFile(i2),Adapter_Invoke,,,,,OUTL-BRT-APP-HCM_HCMWACS,ReceiveAbsenceFile,
TSGT_ORAC_UTIL_HCM_WACS_ABSE_SYN_01.22.2003.iar.yaml,TSGT_ORAC_UTIL_HCM_WACS_ABSE_SYN|01.22.2003,TSGT_ORAC_UTIL_HCM_WACS_ABSE_SYN,TSGT Oracle Utilities HCM WACS Absence Sync,01.22.2003,WACS_EmployeeLeave(i0),Adapter_Invoke,,,,https://us-phoenix-1.utilities-cloud.oracleindustry.com:443/c2g65p/prod/wac/rest/apis/cm/resources/leave/{externalId},OUTL-BRT-REST-WACS_HCMWACS,WACS_EmployeeLeave,
TSGT_ORAC_UTIL_HCM_WACS_EMP_ASSG_01.22.2003.iar.yaml,TSGT_ORAC_UTIL_HCM_WACS_EMP_ASSG|01.22.2003,TSGT_ORAC_UTIL_HCM_WACS_EMP_ASSG,TSGT Oracle Utilities HCM WACS Employee Assignment,01.22.2003,ReceiveEmpAssignmentFeed(i0),Adapter_Invoke,,,,,OUTL-BRT-APP-HCM_HCMWACS,ReceiveEmpAssignmentFeed,
TSGT_ORAC_UTIL_HCM_WACS_EMP_ASSG_01.22.2003.iar.yaml,TSGT_ORAC_UTIL_HCM_WACS_EMP_ASSG|01.22.2003,TSGT_ORAC_UTIL_HCM_WACS_EMP_ASSG,TSGT Oracle Utilities HCM WACS Employee Assignment,01.22.2003,WACS_Employee(i2),Adapter_Invoke,,,,https://us-phoenix-1.utilities-cloud.oracleindustry.com:443/c2g65p/prod/wac/rest/apis/cm/resources/employeeSynchronization/,OUTL-BRT-REST-WACS_HCMWACS,WACS_Employee,
TSGT_ORAC_UTIL_HCM_WACS_EMP_ASSG_01.22.2003.iar.yaml,TSGT_ORAC_UTIL_HCM_WACS_EMP_ASSG|01.22.2003,TSGT_ORAC_UTIL_HCM_WACS_EMP_ASSG,TSGT Oracle Utilities HCM WACS Employee Assignment,01.22.2003,getHCMWACSSyncBIReport(i5),Adapter_Invoke,,,,,TSGTSOAPHCMBIP_CONN,getHCMWACSSyncBIReport,
TSGT_ORAC_UTIL_HCM_WACS_EMP_ASSG_01.22.2003.iar.yaml,TSGT_ORAC_UTIL_HCM_WACS_EMP_ASSG|01.22.2003,TSGT_ORAC_UTIL_HCM_WACS_EMP_ASSG,TSGT Oracle Utilities HCM WACS Employee Assignment,01.22.2003,getSalaryDetails(i1),Adapter_Invoke,,,,/salaries,OUTL-BRT-REST-HCM_HCMWACS,getSalaryDetails,
TSGT_ORAC_UTIL_HCM_WACS_EMP_ASSG_01.22.2003.iar.yaml,TSGT_ORAC_UTIL_HCM_WACS_EMP_ASSG|01.22.2003,TSGT_ORAC_UTIL_HCM_WACS_EMP_ASSG,TSGT Oracle Utilities HCM WACS Employee Assignment,01.22.2003,getWorkersdata(i3),Adapter_Invoke,,,,/workers,OUTL-BRT-REST-HCM_HCMWACS,getWorkersdata,
TSGT_ORAC_UTIL_HCM_WACS_EMP_INIT_01.22.2005.iar.yaml,TSGT_ORAC_UTIL_HCM_WACS_EMP_INIT|01.22.2005,TSGT_ORAC_UTIL_HCM_WACS_EMP_INIT,TSGT Oracle Utilities HCM WACS Emp Initial Sync,01.22.2005,ReceiveEmployeeFile(i0),Adapter_Invoke,,,,,OUTL-BRT-APP-HCM_HCMWACS,ReceiveEmployeeFile,
TSGT_ORAC_UTIL_HCM_WACS_EMP_INIT_01.22.2005.iar.yaml,TSGT_ORAC_UTIL_HCM_WACS_EMP_INIT|01.22.2005,TSGT_ORAC_UTIL_HCM_WACS_EMP_INIT,TSGT Oracle Utilities HCM WACS Emp Initial Sync,01.22.2005,WACS_Employee(i1),Adapter_Invoke,,,,https://us-phoenix-1.utilities-cloud.oracleindustry.com:443/c2g65p/prod/wac/rest/apis/cm/resources/employeeSynchronization/,OUTL-BRT-REST-WACS_HCMWACS,WACS_Employee,
TSGT_ORAC_UTIL_HCM_WACS_EMP_NEWH_01.22.2005.iar.yaml,TSGT_ORAC_UTIL_HCM_WACS_EMP_NEWH|01.22.2005,TSGT_ORAC_UTIL_HCM_WACS_EMP_NEWH,TSGT Oracle Utilities HCM WACS Emp Newhire Sync,01.22.2005,ReceiveEmpNewHireFeed(i0),Adapter_Invoke,,,,,OUTL-BRT-APP-HCM_HCMWACS,ReceiveEmpNewHireFeed,
TSGT_ORAC_UTIL_HCM_WACS_EMP_NEWH_01.22.2005.iar.yaml,TSGT_ORAC_UTIL_HCM_WACS_EMP_NEWH|01.22.2005,TSGT_ORAC_UTIL_HCM_WACS_EMP_NEWH,TSGT Oracle Utilities HCM WACS Emp Newhire Sync,01.22.2005,WACS_Employee(i1),Adapter_Invoke,,,,https://us-phoenix-1.utilities-cloud.oracleindustry.com:443/c2g65p/prod/wac/rest/apis/cm/resources/employeeSynchronization/,OUTL-BRT-REST-WACS_HCMWACS,WACS_Employee,
